# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
173 1720 229 4.91742e-06 0.00029007 -9.43248e-05
174 1730 228 3.13281e-06 0.000273985 -0.000103843
175 1740 227 -8.99161e-07 0.00024142 -0.000101338
176 1750 226 -1.07726e-05 0.000205325 -9.13062e-05
177 1760 225 -2.46093e-05 0.000178315 -8.58394e-05
178 1770 224 -3.47712e-05 0.000157438 -9.01434e-05
179 1780 223 -3.80092e-05 0.000133337 -9.9102e-05
180 1790 222 -4.12792e-05 0.000106209 -0.000106345
181 1800 221 -5.25513e-05 8.24857e-05 -0.000112043
182 1810 220 -7.25189e-05 6.44542e-05 -0.000119958
183 1820 219 -9.77237e-05 4.98872e-05 -0.000131802
184 1830 218 -0.000124423 3.5054e-05 -0.000146038
185 1840 217 -0.000148476 1.85621e-05 -0.000156342
186 1850 216 -0.000166919 3.22577e-06 -0.000155376
187 1860 215 -0.000177842 -7.03956e-06 -0.00014328
188 1870 214 -0.000181733 -1.10551e-05 -0.000130184
189 1880 213 -0.000181626 -1.37743e-05 -0.000124382
190 1890 212 -0.000178902 -2.26661e-05 -0.000123178
191 1900 211 -0.00017477 -3.69192e-05 -0.000120075
192 1910 210 -0.000172064 -4.44443e-05 -0.000112544
193 1920 209 -0.000167538 -3.34861e-05 -9.89835e-05
194 1930 208 -0.000152087 -3.42476e-06 -7.6796e-05
195 1940 207 -0.0001255 3.31382e-05 -4.91111e-05
196 1950 206 -9.90614e-05 5.75387e-05 -2.63104e-05
197 1960 205 -8.21257e-05 6.17497e-05 -1.3892e-05
198 1970 204 -7.51499e-05 5.50675e-05 -2.72357e-06
199 1980 203 -7.4182e-05 5.02709e-05 1.85098e-05
200 1990 202 -7.99334e-05 4.95038e-05 4.74934e-05
6000 200
1 0 601 0.000706362 0.000739718 0.00103165
2 10 600 0.000662005 0.000699281 0.000982716
3 20 599 0.000562898 0.000609426 0.0008782
4 30 598 0.000470007 0.000527054 0.000789889
5 40 597 0.000410996 0.00047281 0.000739741
6 50 596 0.000374128 0.000430205 0.000706259
7 60 595 0.000339889 0.000382028 0.00066976
8 70 594 0.000303996 0.000330756 0.000628329
9 80 593 0.000272654 0.00028733 0.000585872
10 90 592 0.000248585 0.000254417 0.00054325
11 100 591 0.000229114 0.000225437 0.00050107
12 110 590 0.000213859 0.000194648 0.000462655
13 120 589 0.000205365 0.000163412 0.000430246
14 130 588 0.000202633 0.000137713 0.000402366
15 140 587 0.000200199 0.000121247 0.00037608
16 150 586 0.000195532 0.000111053 0.000350185
17 160 585 0.000194641 0.000101821 0.000326999
18 170 584 0.000205412 9.22769e-05 0.000310562
19 180 583 0.000226541 8.5398e-05 0.000299196
20 190 582 0.000247515 8.51447e-05 0.000283009
21 200 581 0.000259137 9.21047e-05 0.000256493
22 210 580 0.000261932 0.000100308 0.000228116
23 220 579 0.000261988 0.000100742 0.000208308
24 230 578 0.000260003 9.0911e-05 0.000197103
25 240 577 0.00025152 7.82315e-05 0.000190118
26 250 576 0.000235858 7.10377e-05 0.000186015
27 260 575 0.000217979 6.88514e-05 0.000185426
28 270 574 0.000203679 6.51316e-05 0.000187817
29 280 573 0.000195577 5.74618e-05 0.00019091
30 290 572 0.000191743 4.79306e-05 0.000191706
31 300 571 0.000188483 3.55991e-05 0.000188159
32 310 570 0.000184698 1.8138e-05 0.000180757
33 320 569 0.000181704 -1.62446e-06 0.000172379
34 330 568 0.000180109 -1.68645e-05 0.000165315
35 340 567 0.000179089 -2.26128e-05 0.000157394
36 350 566 0.000177539 -1.84279e-05 0.000145042
37 360 565 0.000175064 -7.28114e-06 0.000130393
38 370 564 0.000172713 5.00854e-06 0.000119524
39 380 563 0.00017162 1.34497e-05 0.000116274
40 390 562 0.000172022 1.90852e-05 0.000121144
41 400 561 0.000173014 2.69037e-05 0.000130081
42 410 560 0.00017241 3.84119e-05 0.000134595
43 420 559 0.000168009 4.76384e-05 0.000127718
44 430 558 0.000159489 4.63884e-05 0.000110824
45 440 557 0.000149327 3.36573e-05 9.26893e-05
46 450 556 0.000140652 1.59505e-05 7.96591e-05
47 460 555 0.000134387 9.93135e-08 7.1891e-05
48 470 554 0.000128712 -1.04869e-05 6.91942e-05
49 480 553 0.000121485 -1.57458e-05 7.16219e-05
50 490 552 0.000113144 -1.73326e-05 7.48098e-05
51 500 551 0.000105406 -1.67898e-05 7.37973e-05
52 510 550 9.86493e-05 -1.66679e-05 7.15599e-05
53 520 549 9.10745e-05 -2.06995e-05 7.53488e-05
54 530 548 8.04762e-05 -2.88754e-05 8.58998e-05
55 540 547 6.6759e-05 -3.53867e-05 9.83623e-05
56 550 546 5.32195e-05 -3.56146e-05 0.000110469
57 560 545 4.52453e-05 -3.19086e-05 0.000121178
58 570 544 4.70379e-05 -2.92668e-05 0.0001262
59 580 543 5.74885e-05 -2.78324e-05 0.000122426
60 590 542 6.98583e-05 -2.4048e-05 0.000113692
61 600 541 7.71466e-05 -1.81664e-05 0.000106546
62 610 540 7.69561e-05 -1.47054e-05 0.000101324
63 620 539 7.20058e-05 -1.54065e-05 9.3109e-05
64 630 538 6.68988e-05 -1.5785e-05 7.94622e-05
65 640 537 6.47798e-05 -9.57e-06 6.21073e-05
66 650 536 6.68409e-05 4.51133e-06 4.32277e-05
67 660 535 7.26568e-05 2.08167e-05 2.41937e-05
68 670 534 8.07832e-05 3.13177e-05 5.20536e-06
69 680 533 9.05318e-05 3.32788e-05 -1.48574e-05
70 690 532 0.000102512 3.09344e-05 -3.53098e-05
71 700 531 0.000114002 2.92565e-05 -5.07318e-05
72 710 530 0.000118837 2.94062e-05 -5.67079e-05
73 720 529 0.000115851 2.929e-05 -5.81807e-05
74 730 528 0.000112878 2.6305e-05 -6.07624e-05
75 740 527 0.000116315 2.02677e-05 -6.03517e-05
76 750 526 0.000123162 1.6474e-05 -5.2132e-05
77 760 525 0.000125863 2.30321e-05 -4.33925e-05
78 770 524 0.000121457 4.18672e-05 -4.61091e-05
79 780 523 0.000112935 6.44015e-05 -6.01176e-05
80 790 522 0.00010376 8.00391e-05 -7.15621e-05
81 800 521 9.39178e-05 8.85998e-05 -6.99105e-05
82 810 520 8.06934e-05 9.93033e-05 -6.00997e-05
83 820 519 6.2492e-05 0.000116302 -5.36628e-05
84 830 518 4.08007e-05 0.000132836 -5.47249e-05
85 840 517 1.90023e-05 0.000142956 -5.91316e-05
86 850 516 3.30734e-07 0.000150371 -6.20006e-05
87 860 515 -1.10496e-05 0.00016066 -6.09482e-05
88 870 514 -1.08544e-05 0.000172165 -5.50268e-05
89 880 513 -1.09067e-06 0.000178261 -4.20181e-05
90 890 512 8.90848e-06 0.000175309 -1.9674e-05
91 900 511 1.12871e-05 0.000166389 8.87684e-06
92 910 510 8.26195e-06 0.000157176 3.61164e-05
93 920 509 1.00436e-05 0.00015004 5.84545e-05
94 930 508 2.15519e-05 0.000142007 7.95257e-05
95 940 507 3.60062e-05 0.000128349 0.000102043
96 950 506 4.45197e-05 0.000109011 0.000121751
97 960 505 4.49758e-05 9.0033e-05 0.000134316
98 970 504 4.03626e-05 7.67726e-05 0.000141728
99 980 503 3.30577e-05 6.83902e-05 0.000147481
100 990 502 2.2522e-05 6.09937e-05 0.000151053
101 1000 501 7.16193e-06 5.34097e-05 0.000151708
102 1010 500 -1.14777e-05 4.71362e-05 0.000152321
103 1020 499 -2.95664e-05 4.41543e-05 0.000155408
104 1030 498 -4.48984e-05 4.42168e-05 0.000158071
105 1040 497 -5.63467e-05 4.36241e-05 0.000155347
106 1050 496 -6.30255e-05 4.00913e-05 0.000147753
107 1060 495 -6.47838e-05 3.76999e-05 0.00014221
108 1070 494 -6.3344e-05 4.31796e-05 0.000146112
109 1080 493 -6.134e-05 5.68388e-05 0.000160807
110 1090 492 -5.92633e-05 6.99058e-05 0.000178464
111 1100 491 -5.41296e-05 7.32322e-05 0.000184902
112 1110 490 -4.32579e-05 6.66071e-05 0.000172098
113 1120 489 -2.87807e-05 5.48337e-05 0.000147576
114 1130 488 -1.61999e-05 3.9701e-05 0.000126082
115 1140 487 -9.23941e-06 2.1303e-05 0.000112853
116 1150 486 -7.56975e-06 1.5383e-06 0.000102782
117 1160 485 -8.52083e-06 -1.8053e-05 9.24855e-05
118 1170 484 -1.05968e-05 -3.74457e-05 8.21011e-05
119 1180 483 -1.57184e-05 -5.45019e-05 6.85312e-05
120 1190 482 -2.61184e-05 -6.48146e-05 4.9963e-05
121 1200 481 -3.91796e-05 -6.69534e-05 3.2798e-05
122 1210 480 -4.85814e-05 -6.44383e-05 2.21939e-05
123 1220 479 -5.18274e-05 -6.15899e-05 1.32521e-05
124 1230 478 -5.41964e-05 -6.03698e-05 -1.54239e-06
125 1240 477 -6.27942e-05 -6.15441e-05 -2.08395e-05
126 1250 476 -7.6382e-05 -6.48178e-05 -3.61514e-05
127 1260 475 -8.49097e-05 -6.67527e-05 -4.5894e-05
128 1270 474 -8.19496e-05 -6.18084e-05 -5.67327e-05
129 1280 473 -7.42376e-05 -4.86187e-05 -7.02381e-05
130 1290 472 -7.25284e-05 -3.18883e-05 -7.95243e-05
131 1300 471 -7.63239e-05 -1.61889e-05 -8.0633e-05
132 1310 470 -7.58114e-05 -2.91903e-06 -7.81643e-05
133 1320 469 -6.79024e-05 5.90244e-06 -7.7973e-05
134 1330 468 -6.02251e-05 5.83399e-06 -7.90984e-05
135 1340 467 -6.01072e-05 -4.92716e-06 -7.52999e-05
136 1350 466 -6.66907e-05 -2.04681e-05 -6.42575e-05
137 1360 465 -7.39922e-05 -3.01667e-05 -5.19659e-05
138 1370 464 -7.88859e-05 -2.8086e-05 -4.4703e-05
139 1380 463 -8.33619e-05 -1.98633e-05 -4.1455e-05
140 1390 462 -8.90943e-05 -1.64049e-05 -3.77851e-05
141 1400 461 -9.45023e-05 -2.06362e-05 -3.2653e-05
142 1410 460 -0.000100815 -2.51035e-05 -2.7648e-05
143 1420 459 -0.00011315 -2.2318e-05 -2.32388e-05
144 1430 458 -0.00013119 -1.43634e-05 -2.06722e-05
145 1440 457 -0.000145025 -9.67973e-06 -2.30393e-05
146 1450 456 -0.000144429 -1.31725e-05 -3.17378e-05
147 1460 455 -0.000130515 -2.384e-05 -4.44806e-05
148 1470 454 -0.000114544 -3.83543e-05 -5.65668e-05
149 1480 453 -0.000108179 -5.07838e-05 -6.32464e-05
150 1490 452 -0.000115198 -5.38406e-05 -6.33756e-05
151 1500 451 -0.000129062 -4.59246e-05 -6.04368e-05
152 1510 450 -0.000139558 -3.23877e-05 -5.91737e-05
153 1520 449 -0.000141226 -1.89734e-05 -6.29768e-05
154 1530 448 -0.000134733 -8.23021e-06 -7.25678e-05
155 1540 447 -0.000123717 -3.24507e-07 -8.5936e-05
156 1550 446 -0.00011219 5.24219e-06 -9.98992e-05
157 1560 445 -0.000102796 1.00427e-05 -0.00011117
158 1570 444 -9.42341e-05 1.77007e-05 -0.000118135
159 1580 443 -8.26898e-05 3.06135e-05 -0.000122286
160 1590 442 -6.68729e-05 4.72018e-05 -0.000125685
161 1600 441 -5.06793e-05 6.38589e-05 -0.00012749
162 1610 440 -4.08711e-05 7.76633e-05 -0.000125827
163 1620 439 -4.00012e-05 8.73379e-05 -0.000122958
164 1630 438 -4.30543e-05 9.4812e-05 -0.000125794
165 1640 437 -4.4291e-05 0.000103583 -0.000137472
166 1650 436 -4.24126e-05 0.000112924 -0.000149705
167 1660 435 -3.85058e-05 0.000117689 -0.000151333
168 1670 434 -3.51437e-05 0.000114811 -0.000142879
169 1680 433 -3.75188e-05 0.000106336 -0.000133908
170 1690 432 -4.976e-05 9.7407e-05 -0.000128478
171 1700 431 -6.95959e-05 9.18385e-05 -0.000124674
172 1710 430 -8.85063e-05 8.87724e-05 -0.000124714
173 1720 429 -9.77497e-05 8.41164e-05 -0.000133194
174 1730 428 -9.48449e-05 7.54841e-05 -0.000147629
175 1740 427 -8.58097e-05 6.54747e-05 -0.000159905
176 1750 426 -8.10621e-05 5.85419e-05 -0.000167853
177 1760 425 -8.67621e-05 5.35916e-05 -0.000178318
178 1770 424 -9.82522e-05 4.48007e-05 -0.000195928
179 1780 423 -0.000106781 3.28083e-05 -0.000215998
180 1790 422 -0.000109876 2.68507e-05 -0.000230466
181 1800 421 -0.000111472 3.14544e-05 -0.000236227
182 1810 420 -0.000115517 3.96107e-05 -0.00023713
183 1820 419 -0.00012242 4.28439e-05 -0.00023987
184 1830 418 -0.000129573 3.95182e-05 -0.000247583
185 1840 417 -0.000132802 3.26891e-05 -0.000254396
186 1850 416 -0.000129108 2.63911e-05 -0.000250426
187 1860 415 -0.00011941 2.46376e-05 -0.000235787
188 1870 414 -0.000110295 3.01028e-05 -0.00022197
189 1880 413 -0.000109813 3.99456e-05 -0.000215833
190 1890 412 -0.000119485 4.61993e-05 -0.000210711
191 1900 411 -0.000133293 4.46541e-05 -0.000196162
192 1910 410 -0.000143083 4.09723e-05 -0.000171253
193 1920 409 -0.00014306 4.37035e-05 -0.000143811
194 1930 408 -0.000134255 5.45395e-05 -0.000120058
195 1940 407 -0.00012519 6.58779e-05 -0.000100439
196 1950 406 -0.000123533 6.71389e-05 -8.40656e-05
197 1960 405 -0.000127578 5.6986e-05 -6.90329e-05
198 1970 404 -0.000129063 4.55228e-05 -5.05359e-05
199 1980 403 -0.000124314 4.02762e-05 -2.66437e-05
200 1990 402 -0.000120926 3.68598e-05 -1.50382e-06
8000 200
1 0 801 0.000737417 0.000718341 0.000940394
2 10 800 0.000693556 0.000677782 0.000893897
3 20 799 0.000597105 0.000587447 0.00079244
4 30 798 0.000509122 0.000503656 0.000702657
5 40 797 0.000453804 0.000447584 0.000648759
6 50 796 0.000415988 0.000405261 0.00061552
7 60 795 0.000377287 0.000361072 0.000585034
8 70 794 0.000337402 0.000314858 0.00055098
9 80 793 0.00030472 0.000273149 0.000512495
10 90 792 0.000281147 0.000237319 0.000469704
11 100 791 0.000262375 0.000204159 0.00042513
12 110 790 0.000246979 0.000172363 0.00038403
13 120 789 0.000237068 0.0001442 0.000350308
14 130 788 0.000230843 0.000122317 0.000323726
15 140 787 0.000222238 0.000106868 0.000301144
16 150 786 0.000210314 9.53284e-05 0.000279634
17 160 785 0.000203655 8.49095e-05 0.000259123
18 170 784 0.00021029 7.463e-05 0.000241675
19 180 783 0.000226455 6.62019e-05 0.000226431
20 190 782 0.00024083 6.39796e-05 0.000207345
21 200 781 0.000247516 6.9756e-05 0.00018134
22 210 780 0.000250215 7.73281e-05 0.000154896
23 220 779 0.000253834 7.70419e-05 0.000135375
24 230 778 0.000256049 6.65408e-05 0.000122691
25 240 777 0.00025122 5.3207e-05 0.000114869
26 250 776 0.000238565 4.50591e-05 0.00011271
27 260 775 0.000222595 4.22494e-05 0.000116754
28 270 774 0.000208558 3.93072e-05 0.000124719
29 280 773 0.000199102 3.33974e-05 0.000132764
30 290 772 0.000194029 2.51979e-05 0.000137386
31 300 771 0.000192116 1.37828e-05 0.000136928
32 310 770 0.000192119 -1.89416e-06 0.000132571
33 320 769 0.000192955 -1.84833e-05 0.000127353
34 330 768 0.000194955 -3.0527e-05 0.000123084
35 340 767 0.000199565 -3.49919e-05 0.00011772
36 350 766 0.000204879 -3.21415e-05 0.000108227
37 360 765 0.000204437 -2.46357e-05 9.58694e-05
38 370 764 0.000195151 -1.69279e-05 8.51666e-05
39 380 763 0.000182652 -1.16481e-05 7.92817e-05
40 390 762 0.00017501 -6.75874e-06 7.92388e-05
41 400 761 0.000172805 6.16912e-07 8.3589e-05
42 410 760 0.000168991 9.09122e-06 8.76651e-05
43 420 759 0.000158013 1.34764e-05 8.57619e-05
44 430 758 0.000141829 1.02731e-05 7.63961e-05
45 440 757 0.00012615 1.77284e-06 6.40559e-05
46 450 756 0.000113015 -6.67633e-06 5.30716e-05
47 460 755 9.95636e-05 -1.20276e-05 4.43284e-05
48 470 754 8.34977e-05 -1.48506e-05 3.87803e-05
49 480 753 6.77352e-05 -1.72747e-05 3.69211e-05
50 490 752 5.72986e-05 -2.07777e-05 3.52181e-05
51 500 751 5.18407e-05 -2.5728e-05 2.98667e-05
52 510 750 4.63773e-05 -3.23035e-05 2.36497e-05
53 520 749 3.89181e-05 -4.06179e-05 2.29238e-05
54 530 748 3.16995e-05 -4.87391e-05 2.88082e-05
55 540 747 2.56108e-05 -5.25492e-05 3.72237e-05
56 550 746 1.93251e-05 -4.9957e-05 4.52732e-05
57 560 745 1.35632e-05 -4.39026e-05 5.16789e-05
58 570 744 1.18608e-05 -3.95918e-05 5.4311e-05
59 580 743 1.57162e-05 -3.82036e-05 5.30656e-05
60 590 742 2.16257e-05 -3.58496e-05 5.24763e-05
61 600 741 2.41992e-05 -2.96465e-05 5.66429e-05
62 610 740 2.12466e-05 -2.15698e-05 6.29261e-05
63 620 739 1.62117e-05 -1.48947e-05 6.43813e-05
64 630 738 1.39335e-05 -8.58827e-06 5.7106e-05
65 640 737 1.44403e-05 2.25514e-06 4.20151e-05
66 650 736 1.50379e-05 2.00594e-05 2.25034e-05
67 660 735 1.5753e-05 4.06386e-05 2.76507e-06
68 670 734 1.90119e-05 5.63349e-05 -1.42742e-05
69 680 733 2.62186e-05 6.34679e-05 -2.82909e-05
70 690 732 3.58536e-05 6.44335e-05 -3.91144e-05
71 700 731 4.30217e-05 6.31598e-05 -4.45548e-05
72 710 730 4.32515e-05 6.2078e-05 -4.4284e-05
73 720 729 3.8541e-05 6.2129e-05 -4.32969e-05
74 730 728 3.73283e-05 6.29063e-05 -4.45158e-05
75 740 727 4.43771e-05 6.28446e-05 -4.33389e-05
76 750 726 5.52124e-05 6.20348e-05 -3.54859e-05
77 760 725 6.2326e-05 6.38333e-05 -2.56073e-05
78 770 724 6.32505e-05 7.11383e-05 -2.25596e-05
79 780 723 6.02137e-05 8.1672e-05 -2.79414e-05
80 790 722 5.49847e-05 8.98517e-05 -3.3295e-05
81 800 721 4.67549e-05 9.39021e-05 -3.10452e-05
82 810 720 3.38065e-05 9.79255e-05 -2.41944e-05
83 820 719 1.55275e-05 0.000105255 -2.06695e-05
84 830 718 -6.44357e-06 0.000113385 -2.3078e-05
85 840 717 -2.76975e-05 0.000119182 -2.90538e-05
86 850 716 -4.37109e-05 0.000125381 -3.66376e-05
87 860 715 -5.21508e-05 0.000136287 -4.4057e-05
88 870 714 -5.25625e-05 0.000149563 -4.73675e-05
89 880 713 -4.70969e-05 0.000157496 -4.1251e-05
90 890 712 -4.04372e-05 0.0001554 -2.37064e-05
91 900 711 -3.6663e-05 0.000145441 -1.4514e-07
92 910 710 -3.55666e-05 0.00013341 2.02872e-05
93 920 709 -3.26533e-05 0.000123724 3.35997e-05
94 930 708 -2.53064e-05 0.000115733 4.35819e-05
95 940 707 -1.69808e-05 0.000105458 5.41358e-05
96 950 706 -1.28043e-05 9.22992e-05 6.37544e-05
97 960 705 -1.40969e-05 8.02458e-05 6.98138e-05
98 970 704 -1.83776e-05 7.11125e-05 7.33681e-05
99 980 703 -2.36906e-05 6.20242e-05 7.65012e-05
100 990 702 -3.17905e-05 5.18191e-05 7.85982e-05
101 1000 701 -4.65443e-05 4.4054e-05 7.88341e-05
102 1010 700 -6.72809e-05 4.08024e-05 7.94789e-05
103 1020 699 -8.70072e-05 3.97849e-05 8.36216e-05
104 1030 698 -9.99394e-05 3.72862e-05 9.03547e-05
105 1040 697 -0.000106383 3.06691e-05 9.62377e-05
106 1050 696 -0.000109628 2.04898e-05 0.000101325
107 1060 695 -0.000110813 1.16305e-05 0.000110318
108 1070 694 -0.000109739 9.89936e-06 0.00012683
109 1080 693 -0.000107434 1.64111e-05 0.000148602
110 1090 692 -0.000104885 2.59711e-05 0.000168078
111 1100 691 -0.000101075 3.14272e-05 0.000176472
112 1110 690 -9.43735e-05 2.9531e-05 0.000171167
113 1120 689 -8.49525e-05 2.17788e-05 0.000159165
114 1130 688 -7.56317e-05 1.1055e-05 0.000149602
115 1140 687 -6.95866e-05 -4.38369e-07 0.000144026
116 1150 686 -6.62514e-05 -1.17163e-05 0.000138662
117 1160 685 -6.13352e-05 -2.34654e-05 0.000132473
118 1170 684 -5.34132e-05 -3.60945e-05 0.000126358
119 1180 683 -4.85693e-05 -4.69067e-05 0.00011809
120 1190 682 -5.36895e-05 -5.26469e-05 0.000105938
121 1200 681 -6.58552e-05 -5.37021e-05 9.41285e-05
122 1210 680 -7.47613e-05 -5.30967e-05 8.76832e-05
123 1220 679 -7.59227e-05 -5.28475e-05 8.48364e-05
124 1230 678 -7.61496e-05 -5.36211e-05 7.90677e-05
125 1240 677 -8.40673e-05 -5.66191e-05 6.83738e-05
126 1250 676 -9.75363e-05 -6.20817e-05 5.79668e-05
127 1260 675 -0.000104606 -6.66302e-05 5.03762e-05
128 1270 674 -9.78355e-05 -6.49343e-05 4.08649e-05
129 1280 673 -8.38405e-05 -5.514e-05 2.64842e-05
130 1290 672 -7.4114e-05 -4.07761e-05 1.09065e-05
131 1300 671 -7.04844e-05 -2.63245e-05 -2.53911e-06
132 1310 670 -6.65895e-05 -1.44888e-05 -1.47637e-05
133 1320 669 -6.15606e-05 -7.93273e-06 -2.65406e-05
134 1330 668 -6.15716e-05 -9.82895e-06 -3.52048e-05
135 1340 667 -6.86646e-05 -1.98537e-05 -3.7019e-05
136 1350 666 -7.72133e-05 -3.09293e-05 -3.17809e-05
137 1360 665 -8.24039e-05 -3.36728e-05 -2.3977e-05
138 1370 664 -8.65486e-05 -2.58722e-05 -1.85083e-05
139 1380 663 -9.43531e-05 -1.56021e-05 -1.62311e-05
140 1390 662 -0.000104828 -1.1864e-05 -1.51994e-05
141 1400 661 -0.000112782 -1.41241e-05 -1.41507e-05
142 1410 660 -0.000117855 -1.39037e-05 -1.26704e-05
143 1420 659 -0.000125125 -5.70359e-06 -1.05953e-05
144 1430 658 -0.000136971 6.19087e-06 -1.03e-05
145 1440 657 -0.000149046 1.34864e-05 -1.62151e-05
146 1450 656 -0.000154826 1.28654e-05 -3.02039e-05
147 1460 655 -0.000152276 5.86004e-06 -4.91429e-05
148 1470 654 -0.000145005 -4.92207e-06 -6.66997e-05
149 1480 653 -0.000138983 -1.51324e-05 -7.704e-05
150 1490 652 -0.00013829 -1.94731e-05 -7.87485e-05
151 1500 651 -0.000142281 -1.69869e-05 -7.58684e-05
152 1510 650 -0.000145734 -1.13828e-05 -7.42413e-05
153 1520 649 -0.000141855 -5.46274e-06 -7.71211e-05
154 1530 648 -0.000128229 6.96051e-07 -8.34118e-05
155 1540 647 -0.00011047 7.00209e-06 -8.96766e-05
156 1550 646 -9.6514e-05 1.13538e-05 -9.38997e-05
157 1560 645 -8.70397e-05 1.28888e-05 -9.6272e-05
158 1570 644 -7.54971e-05 1.58251e-05 -9.76666e-05
159 1580 643 -5.82843e-05 2.53493e-05 -9.98192e-05
160 1590 642 -4.00662e-05 4.1125e-05 -0.000104497
161 1600 641 -2.83464e-05 5.84647e-05 -0.000110907
162 1610 640 -2.55535e-05 7.33985e-05 -0.000116913
163 1620 639 -2.67624e-05 8.42638e-05 -0.00012328
164 1630 638 -2.59292e-05 9.16928e-05 -0.00013425
165 1640 637 -2.33267e-05 9.83843e-05 -0.000150915
166 1650 636 -2.25123e-05 0.000106347 -0.0001659
167 1660 635 -2.37159e-05 0.00011386 -0.000169798
168 1670 634 -2.63896e-05 0.00011671 -0.000161786
169 1680 633 -3.48175e-05 0.000112169 -0.000149828
170 1690 632 -5.37747e-05 0.000102372 -0.000140634
171 1700 631 -7.97004e-05 9.31415e-05 -0.000135975
172 1710 630 -0.000101301 8.81396e-05 -0.00013737
173 1720 629 -0.00010967 8.50059e-05 -0.000145856
174 1730 628 -0.000106792 7.85613e-05 -0.000158003
175 1740 627 -0.000102226 6.7954e-05 -0.000168716
176 1750 626 -0.000102199 5.78982e-05 -0.000178181
177 1760 625 -0.000104569 5.04684e-05 -0.000191013
178 1770 624 -0.000103055 4.15722e-05 -0.000207527
179 1780 623 -9.67227e-05 3.00309e-05 -0.000221431
180 1790 622 -9.27016e-05 2.20431e-05 -0.000227024
181 1800 621 -9.77623e-05 2.11351e-05 -0.000224445
182 1810 620 -0.000109909 2.17082e-05 -0.000217511
183 1820 619 -0.000121008 1.72084e-05 -0.000209655
184 1830 618 -0.000125427 7.49609e-06 -0.000201769
185 1840 617 -0.000122312 -3.60786e-06 -0.000191577
186 1850 616 -0.000112652 -1.2425e-05 -0.000177366
187 1860 615 -9.88874e-05 -1.58337e-05 -0.000161735
188 1870 614 -8.64644e-05 -1.11485e-05 -0.000149174
189 1880 613 -8.16796e-05 5.84979e-07 -0.000139166
190 1890 612 -8.63665e-05 1.31074e-05 -0.000125241
191 1900 611 -9.58667e-05 2.00586e-05 -0.000102684
192 1910 610 -0.000102521 2.09531e-05 -7.4479e-05
193 1920 609 -0.000100939 2.09334e-05 -4.8467e-05
194 1930 608 -9.31456e-05 2.47845e-05 -3.00952e-05
195 1940 607 -8.76154e-05 3.05106e-05 -1.98108e-05
196 1950 606 -9.02659e-05 3.08366e-05 -1.5814e-05
197 1960 605 -9.69193e-05 2.34653e-05 -1.40166e-05
198 1970 604 -9.74636e-05 1.49669e-05 -7.29482e-06
199 1980 603 -8.80795e-05 1.13148e-05 8.46412e-06
200 1990 602 -7.78347e-05 9.91834e-06 3.00155e-05
10000 200
1 0 1001 0.000698385 0.000719303 0.000879931
2 10 1000 0.000656086 0.000680038 0.000832734
3 20 999 0.000563899 0.000593185 0.000729865
4 30 998 0.000481249 0.000513397 0.000638652
5 40 997 0.000430895 0.000460597 0.000583638
6 50 996 0.000397148 0.000421077 0.000548629
7 60 995 0.000361393 0.000380331 0.00051479
8 70 994 0.000323209 0.000338594 0.000477568
9 80 993 0.000291759 0.000301764 0.000439669
10 90 992 0.000270478 0.000270438 0.000402519
11 100 991 0.00025554 0.00024125 0.000366018
12 110 990 0.00024369 0.00021343 0.000331696
13 120 989 0.000235069 0.000189526 0.000302665
14 130 988 0.000229264 0.00017093 0.000281274
15 140 987 0.000223179 0.000155719 0.000266356
16 150 986 0.00021509 0.000140626 0.000253042
17 160 985 0.000208808 0.000124162 0.000237393
18 170 984 0.000210093 0.000107786 0.000219951
19 180 983 0.000219095 9.48825e-05 0.000201941
20 190 982 0.000229839 8.90115e-05 0.000180363
21 200 981 0.000237137 8.99716e-05 0.000153127
22 210 980 0.00024084 9.12908e-05 0.000126046
23 220 979 0.000242628 8.55618e-05 0.000106998
24 230 978 0.000241247 7.24356e-05 9.72699e-05
25 240 977 0.000234266 5.85351e-05 9.36134e-05
26 250 976 0.000222221 4.97413e-05 9.31415e-05
27 260 975 0.000208293 4.55849e-05 9.46746e-05
28 270 974 0.000195858 4.20313e-05 9.83881e-05
29 280 973 0.000187081 3.77108e-05 0.000103711
30 290 972 0.000182 3.36294e-05 0.000107344
31 300 971 0.000179001 2.83629e-05 0.000105679
32 310 970 0.000176398 1.91794e-05 9.89081e-05
33 320 969 0.000174126 7.24483e-06 9.08532e-05
34 330 968 0.000174242 -2.2896e-06 8.42453e-05
35 340 967 0.000178691 -5.20627e-06 7.70494e-05
36 350 966 0.00018518 -1.87798e-06 6.56422e-05
37 360 965 0.000187115 3.51192e-06 5.11172e-05
